country,year,co2-emissions,coal-lignite,electricity,natural-gas,oil-products,renewables,renewables-wind-solar,total-energy
Indonesia,1995,177.9752113904872,7.342,51.563,25.865107562045072,41.871697851611295,19.301451775610754,3.231041389493998,128.62132166550893
Indonesia,1996,210.17206221612017,10.247,56.842,38.00839488932382,44.05654642018487,17.332974896629416,2.829089698785155,140.16489735949477
Indonesia,1997,228.7081702177485,14.903,61.443,38.04107989787719,45.96605919826796,14.577387747336376,2.900256849315068,148.47887100811204
Indonesia,1998,240.6658346517312,16.327,67.55,46.884736842105255,47.01182329919227,17.44215109778076,3.411079100727469,146.61016795380203
Indonesia,1999,250.60008005865927,20.189,71.792,40.43436477473685,47.65968357065534,17.41119819894939,2.84332527307596,154.2627729803643
Indonesia,2000,268.017150847045,22.496,79.187,38.00214889526315,53.98581314014489,16.50671785028791,2.662017264423028,156.35717633579603
Indonesia,2001,273.0249974983172,27.258,84.56,38.22814447678949,54.342,17.506665223764596,5.933278896573436,162.5396991297315
Indonesia,2002,278.35244782440054,29.4,87.128,35.75081797460526,55.26,15.055542206531983,5.764929856015378,163.36063559701932
Indonesia,2003,290.720431251644,30.722,90.441,38.49952392128947,57.057,13.728042215611277,5.591266468338292,167.59256117230092
Indonesia,2004,314.82458169213936,36.252,100.098,37.52740862210526,62.293,13.680093209054592,5.535119840213049,174.12338254329728
Indonesia,2005,321.5066645292497,41.212,107.032,36.28474755473684,62.713,13.720764079171545,5.184935109799087,178.37690340314583
Indonesia,2006,332.968354759571,51.581,112.611,36.52434467210525,58.597,12.317065841271749,5.001953301078823,179.86713472771578
Indonesia,2007,363.1739463343612,60.014,121.247,34.79976688842106,63.40028532305891,12.92781011839478,4.93616243426418,188.2086673875689
Indonesia,2008,400.2438556291754,75.115,129.018,36.85762182736842,61.56326441535875,13.3601450778589,5.552172487402719,202.53926148835475
Indonesia,2009,419.0886655461813,82.227,134.582,39.62707675789474,60.120421714167,13.251379780028763,5.903557129575049,210.6126734172838
Indonesia,2010,439.7262059971703,88.533,147.299,37.294910012631576,61.49845220314655,15.980183231042938,5.520756324603621,201.09732827900572
Indonesia,2011,471.3528934368703,78.355,159.867,42.62297863578948,71.17769463803425,12.23593528118472,5.141209173798859,216.9112823746701
Indonesia,2012,494.04019502641233,82.377,173.991,42.68764375578948,74.32402576161067,11.5566296209264,4.804188379194916,219.75814411191675
Indonesia,2013,488.4933893542199,78.522,196.967,50.336173978947365,72.9864266286275,13.628616495824202,6.178299538684806,191.56348072504093
Indonesia,2014,464.306477435318,73.402,198.355,51.815510896842106,68.8610332144259,15.332312083056385,6.717484739868965,194.7714724132161
Indonesia,2015,485.835185712323,80.0331,212.767,59.329796,68.95498062898714,10.321235878666489,3.365138337401119,205.5454928610939
Indonesia,2016,472.070286774463,85.726,215.781,46.058052715789465,66.53700963294132,15.084555069036194,4.577759433792478,220.03846646959053
Indonesia,2017,502.8586247937472,92.992,244.637,44.6081833936842,71.44267817929074,12.334453965528873,5.319473828235819,214.5071907904979
