country,year,co2-emissions,coal-lignite,electricity,natural-gas,oil-products,total-energy
11,2013,-0.4313103552560664,-0.1305097904071838,-0.3483428135357665,-0.4785272786835615,-0.2924839060512862,-0.4092317657581175
11,2014,-0.4439670574969254,-0.1475470364950158,-0.351049524476268,-0.4899468514456158,-0.2955776857159548,-0.4161114375396448
11,2015,-0.4508088847340726,-0.1644722415188531,-0.3494573194173714,-0.4890070855148193,-0.2925332745325689,-0.4165136971306827
11,2016,-0.4484406281028972,-0.1579161455977976,-0.3485797013208095,-0.4946224054914618,-0.2918657597650669,-0.4137278240664709
11,2017,-0.4533043787386165,-0.171287455724343,-0.3471102710110488,-0.4886267332672843,-0.2920950707963886,-0.4123215830182551
11,2018,-0.4533377298267273,-0.1700950637961656,-0.3488104935018009,-0.4903930630443933,-0.2919729640431085,-0.4124688903290119
11,2019,-0.4641919586651827,-0.1871434479656859,-0.347069384046228,-0.4933257347491404,-0.2944102122580644,-0.4161748115715286
11,2020,-0.4721023338594488,-0.1900263739136367,-0.348422857750178,-0.5022239620511395,-0.2994350882108378,-0.4199637747068399
11,2021,-0.4658761096909841,-0.1832553819113453,-0.3380479557351247,-0.4940425698531043,-0.2978206050086716,-0.4136572046521568
11,2022,-0.4684454170300521,-0.1835038788292211,-0.3436341608410324,-0.5082296982389369,-0.296138044590075,-0.4193405787150054
11,2023,-0.4756180799991732,-0.192923782238422,-0.3409266660548949,-0.5094488441207169,-0.3000147848206841,-0.4220447547008294
11,2024,-0.4824643188555053,-0.1982970518322742,-0.331422179169675,-0.5091404635909765,-0.3075879571674953,-0.4227963693221896
12,1990,-0.3489206093610774,-0.1950417688493847,-0.36403499153918,-0.4067327138908088,-0.1027289469914658,-0.3214959861631363
12,1991,-0.3363688755550827,-0.1947977644824991,-0.3577729845033269,-0.3828904497636433,-0.0963421718892432,-0.3188602231982408
12,1992,-0.3331393413426261,-0.194309755748728,-0.3554214475954576,-0.375644265470601,-0.0972292239867741,-0.3134229828412188
12,1993,-0.3179610515842782,-0.1890564852616628,-0.3422055474316779,-0.3599990948378962,-0.0813106708910832,-0.2810314462530157
12,1994,-0.3207256821060292,-0.1860136072746195,-0.3364383703224341,-0.3467839577256864,-0.0916811163222172,-0.2957338749142073
12,1995,-0.3031937939622083,-0.1913529969499973,-0.2959367597807517,-0.2913744358626532,-0.0778431036007351,-0.2670861435810843
12,1996,-0.314530624015671,-0.1903339198882988,-0.2755786683753801,-0.2625135181695658,-0.0912295261634742,-0.2698232238893371
12,1997,-0.2610256884053614,-0.1899320303428403,-0.2787884943594922,-0.2549574802047336,-0.0083949884740426,-0.2403062599934146
12,1998,-0.2269969077816702,-0.1872336291090472,-0.2725527614790343,-0.2459412263141822,0.0435701362213132,-0.2096951942976439
12,1999,-0.2193742009782275,-0.1919845376642893,-0.2467384038032619,-0.1846816915256803,0.0403606204502469,-0.1976713793327944
12,2000,-0.1925895728354723,-0.1874202206837244,-0.226660570055439,-0.0595935202447798,0.0336835373888324,-0.1544651614079777
12,2001,-0.2023788909472705,-0.1901042687194654,-0.2122316797175815,-0.026823444712121,0.0029915348142631,-0.1897540520096926
12,2002,-0.1677793657798081,-0.1886402425181521,-0.1728467207801946,0.0923421295057714,0.013039415846295,-0.1808153275005556
12,2003,-0.1603776004731322,-0.1878651698233392,-0.1278828828472293,0.1573333265446127,0.0004594042813112,-0.1276224467988741
12,2004,-0.1386212476251747,-0.1886402425181521,-0.1040347078001969,0.1500291981510703,0.0441668803596523,-0.1227028797841875
12,2005,-0.0970632551446896,-0.1894583748071213,-0.0733946635835084,0.2863910415101103,0.0674399017548722,-0.0812414587533185
12,2006,-0.0744647444846458,-0.1901903879077779,-0.0455528169164074,0.3510138305235142,0.0836326345898,-0.0559549557471963
12,2007,-0.0496787471485837,-0.1902478006999863,-0.0202289101413452,0.4414728042410156,0.0904387434108554,-0.028731168995293
12,2008,-0.0266473129295222,-0.190664043443497,0.0033784184812312,0.468543524046891,0.1207436687065021,-0.0074019038202432
12,2009,-0.0152899455550404,-0.1916974737032475,0.0364969913568659,0.4496546490311561,0.1548548539115542,0.0005881866578019
12,2010,-0.0078954601066141,-0.1820521246122424,0.0660729322800492,0.4516497895044341,0.1645962987644392,-0.0009198817142599
12,2011,0.0176166569686351,-0.1981994724208447,0.1050637788865084,0.5847105933521994,0.1579514721429348,0.0515191755173799
12,2012,0.0383335057860888,-0.2000940945637207,0.1244146943350645,0.5876755514202533,0.1954818399784698,0.0342717328423291
12,2013,0.0412532620829051,-0.2015294143689298,0.1127402112878026,0.5564266866305949,0.1945625314410287,0.0315348947895529
12,2014,0.0399836193772639,-0.2009122268526899,0.1523879117791415,0.4485744308171007,0.236366877564667,0.040288244734947
12,2015,0.0560217044182983,-0.2018595379241279,0.1854933475770785,0.4789516796678063,0.2505113264652963,0.0300065635346094
12,2016,0.0777990626137345,-0.2002376265442416,0.2208320865836064,0.6112640771075275,0.2285769473263502,0.0796914539099294
12,2017,0.0966647615109643,-0.1698949658621213,0.1741122592650627,0.7797049247194273,0.176269501162447,0.1095158023045158
12,2018,0.0488369797256059,-0.1301366072578295,0.2354361379574319,0.7089234890051104,0.1206373192241181,0.0828950308698824
12,2019,0.0737062232964091,-0.1475866513216396,0.1948403958750203,0.9067702637407457,0.0730644733102364,0.0858373234309671
12,2020,0.0443960080527999,-0.1771561052246937,0.1996389105602318,0.7834744843306346,0.1050437981451825,0.1220379611990954
12,2021,0.1285805035331398,-0.1569196748230312,0.20231414506257,0.8563651531537988,0.2036491705637362,0.1612743218679775
12,2022,0.0913667256120785,-0.1624527034933297,0.2649726676475224,0.6687840897925407,0.2189495773732078,0.1170421758770925
12,2023,0.0829451564078149,-0.1560069596429116,0.2928438898213104,0.6861456410462757,0.204936682330238,0.1092031711410796
12,2024,0.1075814496213375,-0.1406850909095364,0.3368594161216284,0.7009474511774859,0.2350403649409314,0.1437623094918973
13,1990,0.5075811270272468,0.2379940152348826,0.925754538758806,0.0891532484832142,0.912332832323128,1.001419244853523
13,1991,0.589930385307888,0.2709372628431416,1.0288630825813223,0.1779448286935238,1.0017799401941534,1.0896906066424783
13,1992,0.5532483868423815,0.2157425090045745,1.0686071216424438,0.1877647744748233,0.9914578794228848,1.061488414811169
13,1993,0.5014489687045993,0.1240604515587559,1.0699821357747916,0.195948969712923,0.9467504537073272,1.0885480537691443
13,1994,0.4789709463529062,0.1207064516909929,1.1008586473900368,0.1950194005103294,0.93589616167754,1.0270758238528297
13,1995,0.4999039981653783,0.1467215125827567,1.1212123597695094,0.2118780501303656,0.9721685283565764,1.0920684342235212
13,1996,0.5471737884324029,0.1548663505133888,1.192564207771042,0.2980938959703997,0.9908127506246804,1.1841581405118318
13,1997,0.5171581483875837,0.1226198495084307,1.1813407643913976,0.2888555545948068,0.9932964964977672,1.131543952804391
13,1998,0.5831231760507573,0.1791385027299115,1.232527198127123,0.297233612366485,1.0515193705357049,1.1799242479232814
13,1999,0.5720209505794059,0.1403932021775467,1.2663770683279236,0.3429189964574,1.036681408177006,1.1770211765255802
13,2000,0.5656350488839079,0.1280485623869265,1.30734723464082,0.3728844054627398,1.0089892545140866,1.194009937242645
13,2001,0.5786875952232479,0.0834098262059607,1.3556566483607728,0.4180220854187779,1.0582609664769398,1.2524409867756283
13,2002,0.5597432678639167,0.0922087903429231,1.3469905561062605,0.4148148247974708,1.0061506878019877,1.2566280533368386
13,2003,0.5781326652095219,0.0935027854986979,1.4238555977148832,0.4652644444820736,1.013843848720574,1.302156455776584
13,2004,0.5808524471706136,0.0831990974528848,1.4751821602793824,0.4927411318740447,1.0147202561929345,1.328658953781682
13,2005,0.5881362319273991,0.1083921967160472,1.4856480321784664,0.5312558069012971,0.9958200468177026,1.3363003689785968
13,2006,0.5575116580754611,0.0854236160425288,1.4653118359025905,0.4796561948722757,0.987698875197948,1.306236901263118
13,2007,0.5289991089231612,0.0994513518116527,1.4739210008204138,0.4673696415176128,0.9546013324888544,1.2865790957763312
13,2008,0.5171388755671193,0.077776342540644,1.5285449698870104,0.4975810828257505,0.915832027052808,1.2949523198668385
13,2009,0.4796639886937645,0.0289996662837789,1.4704790864636443,0.4854584673156623,0.8649462834779474,1.21588457665502
13,2010,0.4870559354103904,0.0435044365296074,1.5762106667997802,0.5583440468772246,0.8311821291816692,1.2697548906160474
13,2011,0.4531330094546614,0.0189497195028699,1.435779133481136,0.4409786883217756,0.8495571069458431,1.2360194770352468
13,2012,0.4678261131834642,0.0476819687845617,1.497962198950057,0.4676530153217634,0.8220154134468849,1.2353709175161331
13,2013,0.4671985999545578,0.0595277581265485,1.5201809997663602,0.4787535687351083,0.802762544414115,1.2426733465772577
13,2014,0.3624614203079284,-0.0042741856546695,1.4086760284832294,0.3060770091867318,0.7750878576134068,1.1742168114876876
13,2015,0.3822875235363017,-0.0121263637077636,1.4502575681180168,0.3631576898214371,0.7754831280280666,1.2000825695550392
13,2016,0.3894108951386655,-0.0227529578831798,1.486545574842869,0.4503121225720842,0.7557314292803051,1.16812327832229
13,2017,0.4063997734409302,0.0034496519705706,1.4698615387152352,0.4480071240811037,0.7649623514587311,1.1659203803201046
13,2018,0.385855612310773,-0.0203858900660096,1.46256468465791,0.4006301285588386,0.7204816240028623,1.156031913887134
13,2019,0.364336370557534,-0.057835763221677,1.4394349720111332,0.4175300432940417,0.7098374504226502,1.1321547954354487
13,2020,0.259019188456795,-0.0879055949927411,1.351496074547582,0.3485043885143195,0.5855993367472447,0.9637448297992668
13,2021,0.3372738824581394,-0.0531348095015245,1.4459832184539134,0.4026769148876641,0.669673747473945,1.0725588529567824
13,2022,0.3103606989493137,-0.0777780020685837,1.3718478207444262,0.3174419180625222,0.6389220866137618,0.9114219920085328
13,2023,0.2411139596525891,-0.1066490438912853,1.297537437160007,0.2157148979478407,0.6000025951934934,0.9341404871434984
13,2024,0.2222119674201927,-0.1137068282846384,1.3062429904741413,0.1653741026025199,0.5911906849709019,0.9618549331970476
14,1990,2.3966814668959167,3.822677641028645,1.616541495331394,1.0522823890702375,1.538898049359095,1.881178937464357
14,1991,2.3260700723635863,3.822677641028645,1.6167779627299508,1.1396892710732307,1.6634562920723892,1.832565889507878
14,1992,2.176266376640966,3.822677641028645,1.5941077456498025,1.117766624891935,1.68082638496404,1.787935183257274
14,1993,2.1561440031108896,3.822677641028645,1.5559489139641909,1.1735837489584875,1.70558320259513,1.7650539228880415
14,1994,2.1122850695851136,3.822677641028645,1.546792370808968,1.2456160171243065,1.6786490752701004,1.754550669480523
14,1995,2.1075775280566043,3.729782825702672,1.5796613392083485,1.3629349646157978,1.6778426642723452,1.77791945762784
14,1996,2.189751954938953,3.702870579355002,1.6106604635487711,1.5792492994124483,1.7115345157585644,1.855819137382158
14,1997,2.0968042923846504,3.528694520992878,1.6247565479182895,1.4735155580320365,1.6895356237397978,1.8342602649873387
14,1998,2.0690975106293146,3.3445716963806547,1.6449000670546003,1.4897559498850423,1.6915839076740966,1.819521886398793
14,1999,1.974275169958296,3.183804267954453,1.658803474284554,1.5035920999661772,1.6184101737377743,1.7666921926634929
14,2000,1.9529349362678765,3.296016188214548,1.7059174139340256,1.4699403054444724,1.5320758123180849,1.7779639716323443
14,2001,2.017447537290683,3.365914901884114,1.7550763586784222,1.5624141411831975,1.5999272336692212,1.8466069306698816
14,2002,1.972335103887341,3.418275368378142,1.8114475590787984,1.5491674342870227,1.5248664979981514,1.7938023660524038
14,2003,1.981835862232419,3.443683546961203,1.8387770597156927,1.530610380029812,1.4933035715460063,1.789225479362926
14,2004,1.9313524874078272,3.427325534494875,1.867919477074856,1.5378751511526685,1.4571602306266105,1.805755359316105
14,2005,1.8720617590625792,3.2885571694887967,1.872583139657502,1.5618287805415878,1.4192589137321083,1.792843255620647
14,2006,1.9128614874341447,3.3116846195093523,1.895170155245565,1.6029154190999448,1.4164042188000543,1.861847150606636
14,2007,1.80900568241792,3.432639951932152,1.899483495756276,1.5286868037458672,1.2170110354950616,1.7380009384621369
14,2008,1.832876746635154,3.240108949507437,1.887997310822679,1.599506054715258,1.3173608200557398,1.766674456297974
14,2009,1.6680436074199223,3.031718351553667,1.7605983103373113,1.4503153684958554,1.22951040596027,1.6148578854488211
14,2010,1.778779469198471,3.1256488587687548,1.905040479622358,1.626609613710533,1.249654552684199,1.7282592160853822
14,2011,1.693552153790843,3.1822192880593194,1.874422330535165,1.4242867311877991,1.1970281709706836,1.611112513950226
14,2012,1.7527955820675558,3.3394066778620286,1.8670436718950167,1.4288008699819978,1.1931573981814578,1.62694695530845
14,2013,1.8037392193604285,3.337646645854356,1.859310312157033,1.466962594525665,1.2249138632730645,1.6732556035653774
14,2014,1.6886104985375443,3.2245624026472983,1.8084523053637471,1.2706940837041554,1.1800774117978658,1.577252060641596
14,2015,1.6943102121559417,3.2248294918505334,1.823883992632521,1.3210499268818063,1.179029077500784,1.5874706749111458
14,2016,1.7185249925021795,3.1114057299840745,1.833522228636656,1.5034333568187062,1.180706412376115,1.5957239186277596
14,2017,1.6600809401832342,2.979899993471181,1.8368809415013403,1.638036831220349,1.2077211808009198,1.6022716041306544
14,2018,1.5984866671801,2.88618796338908,1.7952407842258666,1.6314126573706311,1.1184514833494004,1.5491585852066292
14,2019,1.454565097603732,2.256935995705266,1.732769600747908,1.65127795816164,1.144804994756046,1.5032133158686134
14,2020,1.295159673506451,1.7951711659677485,1.6683059604858137,1.5895364236900846,1.0668089230531463,1.3792135225130258
14,2021,1.3702533213044938,2.1287683807917097,1.7439755280239555,1.729431296872217,1.0253110131086551,1.4517844331050946
14,2022,1.3458206151909349,2.2436212515322445,1.6452416310747378,1.4561470889955093,1.0133438739019651,1.3341349980838633
14,2023,1.1477638553172302,1.7122151924075584,1.5391258656593874,1.2928877857442782,0.9220262150805468,1.1467663582644891
14,2024,1.1028356957390095,1.5216549730829332,1.5437520864094143,1.3042741924882544,0.9331217836556204,1.1255571020409876
15,1990,1.1378427246092124,3.3390094946588125,0.4576559378484942,-0.2664839329070534,0.4685783483027619,1.4142394319597802
15,1991,1.2709687886224497,3.6148748841493767,0.5455937843458291,-0.2316196434229203,0.5122874799850772,1.5035813372771958
15,1992,1.3557367470613186,3.755781871391104,0.6139880382550432,-0.1794825632094269,0.5650428698765984,1.6021592472912154
15,1993,1.444210231421431,3.822677641028645,0.6937449885674963,-0.1832443231512354,0.5825710216680271,1.649513039651903
15,1994,1.5544431002272563,3.822677641028645,0.7983669237407759,-0.1549170089721105,0.6416146386666199,1.7552494488973294
15,1995,1.6548535879404631,3.822677641028645,0.8925764111309422,-0.0802742991727662,0.6820529005318261,1.8661426208350675
15,1996,1.840200333265784,3.822677641028645,0.9307571379460496,-0.0716346132553028,0.8183216989990614,2.0187060982096328
15,1997,1.9833436978555328,3.822677641028645,1.0035698289875543,0.0061939623648213,0.889660132928995,2.11007279363191
15,1998,2.013491528888991,3.822677641028645,1.0797999118407935,0.0256868074513296,0.9481136047629658,2.1888951611237792
15,1999,2.1258400127756274,3.822677641028645,1.0876734004075517,0.0618225127429316,1.027930550740633,2.362809106909188
15,2000,2.373152393619576,3.822677641028645,1.1398319778928994,0.0888527084119756,1.2999409418339587,2.4776898615157346
15,2001,2.3928462614082133,3.822677641028645,1.2063800344830116,0.0954372652240242,1.24919517972164,2.50246295856375
15,2002,2.5423804226646216,3.822677641028645,1.2479982966289895,0.1430433750066085,1.3156192623975675,2.5675515988757063
15,2003,2.702415491609789,3.822677641028645,1.3547852222068324,0.1684095982919575,1.4616456984036383,2.665071348767562
15,2004,2.87163308281402,3.822677641028645,1.4832220518303103,0.1929872389901747,1.5189022476815373,2.810531456042173
15,2005,3.026821432161999,3.822677641028645,1.587858875691647,0.1785692715772363,1.413079874439711,2.9656980830610618
15,2006,3.29235882168047,3.822677641028645,1.8121525822485696,0.1730525178037981,1.5462905086418577,3.156586187142983
15,2007,3.66857840692225,3.822677641028645,2.041123088465836,0.2131707935962212,1.9569581545433967,3.3972968232978387
15,2008,3.66857840692225,3.822677641028645,2.275904562051337,0.3010131497322414,1.948622968473585,3.5765175366948205
15,2009,3.66857840692225,3.822677641028645,2.497351901773781,0.6420275115941099,2.0599717277581493,3.73726390722949
15,2010,3.66857840692225,3.822677641028645,2.5509862109871584,0.6943881721383336,2.1170949750320416,3.73726390722949
15,2011,3.66857840692225,3.822677641028645,2.8934742055893343,0.917012744019064,2.2075967151162605,3.73726390722949
15,2012,3.66857840692225,3.822677641028645,2.948330263028588,0.7360902006245793,2.36290454505168,3.73726390722949
15,2013,3.66857840692225,3.822677641028645,3.439232203406384,0.6936152269053488,2.185971411011927,3.73726390722949
15,2014,3.66857840692225,3.822677641028645,3.696254749533912,0.6420998995113218,2.294187402920814,3.73726390722949
15,2015,3.66857840692225,3.822677641028645,3.716784138579652,0.6585926060610543,2.7439158045769734,3.73726390722949
15,2016,3.66857840692225,3.822677641028645,3.716784138579652,0.7429984777006835,2.844603891711837,3.73726390722949
15,2017,3.66857840692225,3.822677641028645,3.716784138579652,0.8135771293070219,3.0115051005339053,3.73726390722949
15,2018,3.66857840692225,3.822677641028645,3.716784138579652,0.8604549198688625,3.1441970827113424,3.73726390722949
15,2019,3.66857840692225,3.822677641028645,3.716784138579652,0.8637018819921908,3.188781351787554,3.73726390722949
15,2020,3.66857840692225,3.822677641028645,3.716784138579652,0.8657767380548103,2.872514263871292,3.73726390722949
15,2021,3.66857840692225,3.822677641028645,3.716784138579652,0.9830811638774788,3.118664217822074,3.73726390722949
15,2022,3.66857840692225,3.822677641028645,3.716784138579652,0.9272724398387648,3.323446506060959,3.73726390722949
15,2023,3.66857840692225,3.822677641028645,3.716784138579652,1.111658367584093,3.5102672265289616,3.73726390722949
15,2024,3.66857840692225,3.822677641028645,3.716784138579652,1.226375961079293,3.591929225827021,3.73726390722949
16,1990,-0.1596378883097586,-0.1376720362351772,-0.316089036968861,-0.1987386484058431,0.1359653834032659,0.1775556933194073
16,1991,-0.1403559839495737,-0.1287012874526204,-0.3046072310611638,-0.2242218837343401,0.1608570654809085,0.2166112158366913
16,1992,-0.0899362950373908,-0.1064394772738274,-0.2509816798995848,-0.1760868505276463,0.2071687009938093,0.281841881166003
16,1993,-0.057990713820146,-0.1174196737836769,-0.2711208200099965,-0.1375861871744443,0.251784285515042,0.3188369849963464
16,1994,-0.023016586255035,-0.0474478332797336,-0.2822741989752538,0.0172025316789899,0.2564275508321918,0.3356814668624526
16,1995,0.0020040127945956,-0.1045735615270555,-0.2639786287684045,0.0350485313255642,0.2912302087362702,0.35222670941779
16,1996,0.1022976667357641,-0.0628775211857314,-0.2408617510465382,0.3165060161807311,0.3264679270188265,0.4311670443710982
16,1997,0.1600379100719658,0.0039509689448039,-0.2207138528843281,0.3172635903080629,0.3572649691108387,0.4880218597258204
16,1998,0.1972862069684963,0.0243899229709814,-0.1939711417179258,0.522242141285178,0.3741312825517011,0.4752427998447164
16,1999,0.2282315244594811,0.0798219738481565,-0.1753953138535278,0.3727352203393832,0.384580115510033,0.527574869220493
16,2000,0.2824859507628291,0.1129348017543303,-0.1430124173289585,0.3163612463394718,0.4866093246712693,0.5418973726447354
16,2001,0.2980854651921493,0.1812847308783873,-0.1194839111725675,0.3215993788360895,0.4923539846921315,0.5841763365591836
16,2002,0.314680549670647,0.2120292811059661,-0.108238572663427,0.2641798294440985,0.50715969061092,0.5897902816158136
16,2003,0.3532069961395829,0.2310042089308303,-0.0937308598593839,0.3278894198959575,0.5361421018702481,0.6187301552967432
16,2004,0.4282917718500154,0.3103773941588932,-0.0514426067508287,0.3053577017768467,0.6205894615551903,0.663390946737239
16,2005,0.4491065561064253,0.3815692564972642,-0.0210784411657896,0.2765552655729977,0.6273633139363355,0.6924784990094751
16,2006,0.4848098862167583,0.5303975670993951,0.003352144325836,0.2821086548831206,0.5609795606011135,0.7026693933248953
16,2007,0.5789007389183664,0.6514380862726779,0.0411694119913101,0.242136338297771,0.6384480027985466,0.7597126700052599
16,2008,0.6943740401607561,0.8681857300573028,0.0751988222539779,0.2898333629750831,0.6088201255370275,0.8577119319657736
16,2009,0.7530758944085195,0.9702656746037736,0.0995637223571157,0.3540238740086682,0.5855496410915856,0.9129216744910236
16,2010,0.8173621300841066,1.0607769415202593,0.1552517947172169,0.2999688418996875,0.6077748199226919,0.8478513226066114
16,2011,0.9158797168680126,0.9146900917460776,0.2102873922183376,0.4234629793101555,0.76388377091137,0.955994489536974
16,2012,0.9865509880057766,0.9724186543115874,0.2721367540186105,0.4249617894381322,0.8146284913240107,0.9754626530472712
16,2013,0.9692726084655364,0.9170870758207768,0.3727492530785841,0.60223965674288,0.7930553982954971,0.782654442605568
16,2014,0.8939300295581418,0.8435987017940711,0.3788273410266709,0.6365277730446915,0.7265201459099023,0.8045921805392234
16,2015,0.9609922658441608,0.9387761933972916,0.4419378622859128,0.8106941028546131,0.7280353504761597,0.8782699391034414
16,2016,0.9181144074447364,1.0204875145880397,0.4551362463460957,0.5030812313362016,0.6890377824068625,0.9773796275962576
16,2017,1.0140205237122146,1.1247778516345326,0.5814974176933536,0.4694761158703336,0.7681574837492379,0.9395541940909228
16,2018,1.2743676318880572,1.5913285543177482,0.6128468641057122,0.5127814844258661,0.7734400611555273,1.1536666189876592
16,2019,1.3797098751979795,1.827241334507824,0.6404172111670628,0.5731524627212512,0.7422309448791892,1.3157460568475454
16,2020,1.3522022111156922,1.855691319830291,0.6058739465420728,0.4952966101700426,0.6643758052083816,1.1732136245237368
16,2021,1.3046943619769045,1.8000276138998097,0.642251191003906,0.4297531864644007,0.6385719821417315,1.1598022465383615
16,2022,1.827571195962406,2.6585613572269216,0.7983421734863936,0.4073163113879837,0.8070105465901625,1.5095281992055858
16,2023,1.950369538243366,2.884200551068605,0.8624416963397882,0.4393318213708087,0.8448040815136665,1.561057645491701
16,2024,2.167961046991235,3.2356108014371943,0.94581319488962,0.5276475460608774,0.8676060386273791,1.687964649349133
17,1990,-0.0255931537311708,-0.1947288772470736,-0.2619905510101686,-0.0683218785977625,0.35189312121379,-0.0636154175437863
17,1991,0.0364350328872237,-0.1885036327628658,-0.2427666273126893,0.0507497639064909,0.3976170165651418,-0.0277576444396629
17,1992,0.0824070689441281,-0.1907907802983579,-0.2219618752655995,0.0883140320774754,0.4651949764378495,-0.0074976949551408
17,1993,0.0880729281985316,-0.1862978826405052,-0.2082292500457145,0.189739263994018,0.4653714727072368,0.0343268406127818
17,1994,0.1792762115775272,-0.1859876597450478,-0.1916064677323588,0.347548714953752,0.5353517537960107,0.0923890262326508
17,1995,0.1992552433568163,-0.1874259249834835,-0.1809829509009045,0.4488025514337336,0.5203685721612789,0.1124559334008584
17,1996,0.2194637749955043,-0.1861999850358457,-0.1503910759691071,0.4421291084749645,0.5704143733855401,0.1268164679697302
17,1997,0.2579103030306209,-0.1854860832871804,-0.1347667115607686,0.5576417033908426,0.588881054641264,0.1162057086266512
17,1998,0.26467162567009,-0.1818931714033507,-0.114496200673381,0.655390777669829,0.5750276319606344,0.2118496160030029
17,1999,0.3358393518807387,-0.1869982148881372,-0.0771956580640122,0.8534690069988096,0.5966067984819456,0.3804614453478635
17,2000,0.3755104317159074,-0.1850300535367144,-0.0531066365925239,0.9296112772039972,0.6280729556143602,0.3602780393039392
17,2001,0.4129792022503722,-0.1854871131472558,-0.0214287632377255,1.023252350539075,0.661393858041612,0.4188967637839302
17,2002,0.4795270260819802,-0.1870821338192873,0.0156747232061792,1.2235599438383251,0.6737476174521648,0.4473947770490263
17,2003,0.5217699691194796,-0.1843613487802216,0.063038267331905,1.4062979769570898,0.6707482909120115,0.4810532473300267
17,2004,0.6046886976816785,-0.1838748259690959,0.0786801478438403,1.6582059604430976,0.7186314088442357,0.57396307598364
17,2005,0.7189452045261373,-0.1789210674759142,0.111246963456176,1.7941496018372327,0.8441878577198043,0.6591488489972636
17,2006,0.8259184953139707,-0.1794501580986854,0.1613171834901962,2.033387992491812,0.9521034718990122,0.7558904938397626
17,2007,0.9089808317615196,-0.1771938448477782,0.1963620898588878,2.368172265094229,0.9813760372003136,0.7859924260635511
17,2008,0.9418799073140964,-0.1857913915242193,0.2387366097776573,2.4965394075955425,1.010911568441201,0.8271313173643056
17,2009,1.001544495023332,-0.1842305805077376,0.2732818692912508,2.672524785951041,1.0378688637944804,0.8672661237723016
17,2010,0.9937201911876212,-0.1864352045162684,0.3340995325896724,2.872884589367088,0.8721571881646926,0.8817354732073902
17,2011,1.0321323771093145,-0.1825457567286211,0.3496770414208897,3.0717591723980395,0.8695017656056507,0.9098924023017778
17,2012,1.054733884786625,-0.1865786861653997,0.393880680457754,3.0481012431479724,0.9226022954454662,0.965426659124456
17,2013,1.091225513172796,-0.1828639329462301,0.4217987221755011,3.0744962635878994,0.9632058966370444,0.990939611891186
17,2014,1.1955387754082356,-0.1777079013420905,0.491723007733895,3.5611495859438578,1.0001561901378728,1.1192368664448114
17,2015,1.1748416308410743,-0.1790642942732768,0.5417271044768373,3.621502293173357,0.8083949973869018,1.1195704059856706
17,2016,1.1827513948710695,-0.1778066823770721,0.5763783364171912,3.621502293173357,0.8039579211570257,1.1588339158111192
17,2017,1.2543354129606323,-0.1735542589963591,0.6266232795845892,3.621502293173357,0.8868257187389984,1.2863987952468274
17,2018,1.2184862714566895,-0.1723600355163587,0.6579003713520153,3.621502293173357,0.8048069898320644,1.2011043033319315
17,2019,1.3946509408278454,-0.1694411135220795,0.7262718105362945,3.621502293173357,0.905218077756792,1.384085795402289
17,2020,1.456137058052953,-0.1696030405349269,0.7848165273046597,3.621502293173357,0.8367719444230304,1.4371926589745745
17,2021,1.5860343286667689,-0.1615502590401059,0.8552135943942613,3.621502293173357,0.9004453020101367,1.5045145018414214
17,2022,1.6137682191141305,-0.1623694118136672,0.905117288831386,3.621502293173357,0.8923261625460962,1.4867594494205798
17,2023,1.6787251580743827,-0.1705650946655238,0.9718088676659808,3.621502293173357,0.9257032618504906,1.5079007253998762
17,2024,1.7395014491988707,-0.1705650946655238,1.0433032679234038,3.621502293173357,0.9476435874617812,1.6124630286306227
18,1990,0.6465097588187226,0.1127808507794061,0.468260186965992,0.5343348737226341,1.035649202099879,0.4743692708529222
18,1991,0.646211291480718,0.0939698407050706,0.4897568251051552,0.6000965742570372,1.018085570568767,0.4996351350707708
18,1992,0.640636346979464,0.0552811418414225,0.5089457165954409,0.5889546156840758,1.0555030408646162,0.4925907818731415
18,1993,0.6266741822185224,0.0211117905321391,0.5128649447752232,0.6195685409391561,1.041374720183942,0.4876669105028327
18,1994,0.6154157803299983,0.0312364378282742,0.5461061303760353,0.5828807529962805,1.0244723456709894,0.475022863557981
18,1995,0.6858715178512345,0.0476865311784286,0.5763651993394936,0.6960810268832686,1.077389035343697,0.5611669027734874
18,1996,0.6781183886832267,0.027533086730918,0.5872645948025974,0.7377801408551908,1.0660992813751218,0.5602063385134851
18,1997,0.6856103819472378,0.0303358586306732,0.6210706747444062,0.7794084808065767,1.0708732344818337,0.5758660432894329
18,1998,0.7172644184243168,0.0406834856914155,0.6523150245351841,0.882437269531154,1.0684701297085226,0.6067814966580884
18,1999,0.7365437885417682,0.0404228989261975,0.6806692172324911,1.0081463843441831,1.0324074298889023,0.6242022002686798
18,2000,0.7425641557611907,0.0567434667070421,0.7333707939293393,1.0752766438879082,1.0018605812939292,0.6461757840723454
18,2001,0.7423657119123687,0.0750311489369117,0.7603981417791894,1.0797738182293095,0.9828776664067675,0.6501377584679342
18,2002,0.7664016460395674,0.0862351638703183,0.7843470344219033,1.068601462224575,1.0150050805573416,0.6583601123896491
18,2003,0.8161499575564414,0.1111123993327453,0.8230050750600235,1.236039458882641,1.000199374638553,0.7151696858616754
18,2004,0.8405223799776961,0.15196874889668,0.8435952548380526,1.303902330362137,0.9714105020186864,0.7238801184635746
